usage_id,account_id,feature_name,events_count,active_users,event_date
3825,439,data_insights,7,4,2023-04-29
3826,431,dashboard_export,6,28,2023-06-07
3827,167,chat_completion,8,45,2023-06-19
3828,211,code_assist,8,6,2023-04-05
3829,442,code_assist,4,32,2023-06-21
3830,435,dashboard_export,9,11,2023-01-23
3831,245,data_insights,3,9,2023-01-17
3832,46,chat_completion,9,20,2023-02-03
3833,291,chat_completion,2,47,2023-06-26
3834,202,code_assist,6,45,2023-02-10
3835,44,data_insights,6,5,2023-05-19
3836,134,dashboard_export,9,34,2023-03-15
3837,207,chat_completion,4,36,2023-02-02
3838,48,code_assist,3,9,2023-06-05
3839,3,data_insights,5,26,2023-02-08
3840,49,data_insights,7,12,2023-05-22
3841,308,code_assist,7,44,2023-02-14
3842,417,code_assist,4,41,2023-01-29
3843,475,dashboard_export,5,4,2023-06-01
3844,277,chat_completion,7,15,2023-05-08
3845,153,data_insights,4,50,2023-03-13
3846,108,chat_completion,4,42,2023-01-06
3847,11,data_insights,7,16,2023-03-04
3848,252,data_insights,4,24,2023-01-28
3849,177,code_assist,5,8,2023-03-16
3850,224,data_insights,4,46,2023-03-03
3851,443,chat_completion,3,6,2023-02-17
3852,322,dashboard_export,8,10,2023-04-02
3853,56,data_insights,9,1,2023-01-05
3854,470,chat_completion,5,6,2023-02-28
3855,278,data_insights,6,11,2023-03-31
3856,198,chat_completion,8,12,2023-05-15
3857,184,chat_completion,3,17,2023-06-28
3858,189,chat_completion,6,15,2023-02-06
3859,381,data_insights,6,39,2023-06-28
3860,67,chat_completion,3,42,2023-01-06
3861,52,data_insights,3,35,2023-05-20
3862,321,chat_completion,3,31,2023-05-05
3863,50,data_insights,4,43,2023-04-27
3864,245,chat_completion,3,30,2023-02-19
3865,158,dashboard_export,5,48,2023-05-02
3866,428,chat_completion,3,49,2023-03-01
3867,220,data_insights,2,46,2023-06-11
3868,463,dashboard_export,10,42,2023-03-27
3869,248,code_assist,4,47,2023-05-20
3870,347,code_assist,6,49,2023-04-11
3871,486,data_insights,8,27,2023-02-02
3872,369,code_assist,7,23,2023-04-17
3873,297,data_insights,3,45,2023-06-06
3874,411,dashboard_export,4,22,2023-01-14
3875,258,dashboard_export,3,19,2023-06-15
3876,482,data_insights,3,48,2023-06-18
3877,168,dashboard_export,3,21,2023-03-09
3878,66,chat_completion,4,21,2023-06-18
3879,151,dashboard_export,7,27,2023-02-01
3880,180,code_assist,5,40,2023-04-17
3881,495,dashboard_export,4,24,2023-04-27
3882,452,dashboard_export,7,8,2023-05-19
3883,138,code_assist,2,33,2023-03-25
3884,449,dashboard_export,5,4,2023-02-04
3885,43,chat_completion,5,15,2023-01-17
3886,177,data_insights,2,44,2023-06-29
3887,378,data_insights,2,19,2023-05-19
3888,116,chat_completion,6,3,2023-03-09
3889,44,chat_completion,1,1,2023-02-22
3890,446,data_insights,6,22,2023-05-14
3891,129,data_insights,5,24,2023-06-18
3892,319,data_insights,7,15,2023-01-22
3893,114,chat_completion,4,37,2023-03-25
3894,460,dashboard_export,2,4,2023-05-09
3895,131,chat_completion,11,6,2023-01-15
3896,266,chat_completion,5,48,2023-01-15
3897,103,code_assist,8,1,2023-02-05
3898,91,dashboard_export,6,15,2023-02-28
3899,386,code_assist,0,14,2023-06-29
3900,157,code_assist,11,21,2023-05-18
3901,75,chat_completion,4,8,2023-02-22
3902,61,dashboard_export,8,14,2023-06-02
3903,207,chat_completion,7,7,2023-02-03
3904,121,code_assist,7,6,2023-06-27
3905,239,chat_completion,6,2,2023-05-15
3906,18,code_assist,8,48,2023-06-16
3907,339,data_insights,4,16,2023-06-05
3908,82,data_insights,4,10,2023-02-27
3909,95,code_assist,10,34,2023-01-20
3910,483,chat_completion,7,12,2023-04-13
3911,292,dashboard_export,7,39,2023-04-11
3912,10,code_assist,5,35,2023-04-09
3913,183,chat_completion,5,48,2023-03-31
3914,311,code_assist,8,16,2023-03-26
3915,117,chat_completion,5,3,2023-02-15
3916,229,data_insights,4,12,2023-03-29
3917,23,chat_completion,3,29,2023-03-26
3918,183,dashboard_export,3,3,2023-01-23
3919,484,data_insights,1,9,2023-02-19
3920,337,data_insights,1,10,2023-05-22
3921,133,chat_completion,6,27,2023-06-19
3922,189,dashboard_export,4,12,2023-03-07
3923,195,chat_completion,6,39,2023-05-21
3924,207,chat_completion,4,34,2023-03-19
3925,16,data_insights,7,34,2023-04-22
3926,60,code_assist,10,16,2023-01-08
3927,365,dashboard_export,3,43,2023-03-03
3928,95,dashboard_export,4,47,2023-02-25
3929,212,dashboard_export,1,13,2023-01-22
3930,494,code_assist,1,42,2023-01-11
3931,406,chat_completion,6,29,2023-04-25
3932,26,code_assist,7,24,2023-05-22
3933,246,data_insights,6,33,2023-01-11
3934,237,dashboard_export,4,17,2023-02-28
3935,31,data_insights,6,5,2023-02-19
3936,389,chat_completion,3,47,2023-05-02
3937,449,chat_completion,6,14,2023-05-09
3938,356,dashboard_export,4,10,2023-06-03
3939,291,chat_completion,3,14,2023-06-07
3940,411,chat_completion,2,8,2023-03-10
3941,106,dashboard_export,4,43,2023-06-18
3942,159,code_assist,4,38,2023-03-11
3943,315,chat_completion,4,6,2023-04-11
3944,255,chat_completion,7,32,2023-02-14
3945,85,data_insights,6,35,2023-06-05
3946,480,data_insights,4,42,2023-03-26
3947,415,chat_completion,5,21,2023-05-11
3948,410,dashboard_export,5,17,2023-01-17
3949,365,code_assist,12,38,2023-04-11
3950,448,data_insights,9,15,2023-06-14
3951,203,data_insights,8,21,2023-02-16
3952,414,chat_completion,6,47,2023-01-08
3953,358,code_assist,10,23,2023-02-20
3954,326,data_insights,9,14,2023-01-25
3955,326,data_insights,3,12,2023-03-29
3956,210,chat_completion,3,36,2023-03-22
3957,126,data_insights,5,33,2023-01-18
3958,148,data_insights,8,1,2023-04-12
3959,157,code_assist,6,29,2023-01-20
3960,380,chat_completion,7,30,2023-04-11
3961,327,dashboard_export,6,29,2023-04-15
3962,95,data_insights,6,18,2023-02-09
3963,393,chat_completion,3,46,2023-06-17
3964,9,dashboard_export,3,43,2023-04-10
3965,360,data_insights,5,7,2023-06-03
3966,296,data_insights,4,36,2023-05-02
3967,237,dashboard_export,9,33,2023-06-16
3968,450,code_assist,6,17,2023-01-31
3969,461,chat_completion,5,4,2023-04-16
3970,7,chat_completion,9,43,2023-01-20
3971,390,chat_completion,7,9,2023-01-25
3972,238,code_assist,4,8,2023-04-30
3973,3,dashboard_export,4,8,2023-06-04
3974,294,data_insights,3,41,2023-02-25
3975,304,dashboard_export,4,16,2023-01-22
3976,33,code_assist,4,16,2023-02-11
3977,460,dashboard_export,6,20,2023-05-16
3978,360,chat_completion,4,47,2023-05-31
3979,206,data_insights,6,44,2023-06-16
3980,9,data_insights,2,21,2023-03-01
3981,195,data_insights,8,21,2023-01-17
3982,284,chat_completion,6,42,2023-03-08
3983,32,chat_completion,9,21,2023-01-23
3984,299,chat_completion,7,30,2023-04-09
3985,31,dashboard_export,0,25,2023-04-18
3986,223,code_assist,8,14,2023-04-05
3987,118,data_insights,10,40,2023-03-13
3988,373,chat_completion,4,12,2023-05-17
3989,460,code_assist,5,1,2023-01-31
3990,91,chat_completion,5,35,2023-04-30
3991,241,dashboard_export,5,47,2023-01-22
3992,161,dashboard_export,6,28,2023-01-01
3993,262,code_assist,7,12,2023-06-21
3994,132,dashboard_export,6,50,2023-03-30
3995,427,chat_completion,11,10,2023-06-03
3996,143,data_insights,5,41,2023-05-29
3997,56,data_insights,3,18,2023-02-25
3998,63,code_assist,9,32,2023-01-03
3999,339,chat_completion,2,44,2023-03-27
4000,464,chat_completion,5,23,2023-06-25
4001,336,dashboard_export,4,38,2023-03-16
4002,496,dashboard_export,3,28,2023-05-20
4003,274,code_assist,2,16,2023-06-20
4004,13,code_assist,6,43,2023-05-23
4005,281,data_insights,4,12,2023-02-17
4006,40,code_assist,4,47,2023-03-10
4007,192,code_assist,3,39,2023-03-27
4008,46,code_assist,3,36,2023-02-10
4009,273,code_assist,1,28,2023-06-20
4010,341,code_assist,4,18,2023-05-21
4011,417,chat_completion,3,49,2023-04-19
4012,126,code_assist,2,43,2023-03-31
4013,231,dashboard_export,3,34,2023-01-02
4014,339,dashboard_export,4,43,2023-01-31
4015,319,dashboard_export,4,48,2023-05-31
4016,220,code_assist,6,41,2023-04-11
4017,405,data_insights,2,7,2023-05-17
4018,275,code_assist,1,35,2023-06-15
4019,401,code_assist,0,25,2023-06-05
4020,218,code_assist,3,38,2023-06-16
4021,85,data_insights,5,6,2023-01-25
4022,310,data_insights,6,18,2023-02-21
4023,2,code_assist,4,31,2023-06-23
4024,288,chat_completion,3,46,2023-04-23
4025,53,dashboard_export,3,44,2023-05-06
4026,490,data_insights,5,48,2023-02-11
4027,141,data_insights,4,6,2023-03-15
4028,11,code_assist,6,46,2023-04-20
4029,6,data_insights,3,19,2023-06-14
4030,395,chat_completion,6,23,2023-04-09
4031,283,dashboard_export,6,15,2023-02-14
4032,240,code_assist,4,11,2023-03-07
4033,23,chat_completion,3,28,2023-04-16
4034,157,code_assist,2,49,2023-02-17
4035,334,data_insights,5,34,2023-05-06
4036,290,chat_completion,2,22,2023-05-07
4037,453,dashboard_export,5,5,2023-03-17
4038,484,chat_completion,6,41,2023-05-01
4039,486,dashboard_export,5,20,2023-03-02
4040,102,code_assist,5,6,2023-01-05
4041,215,dashboard_export,4,5,2023-06-25
4042,254,dashboard_export,3,25,2023-01-31
4043,415,code_assist,6,15,2023-01-23
4044,125,data_insights,5,8,2023-03-18
4045,316,code_assist,6,9,2023-05-17
4046,156,data_insights,6,29,2023-03-07
4047,428,dashboard_export,5,50,2023-01-04
4048,158,chat_completion,1,4,2023-03-21
4049,94,dashboard_export,10,32,2023-03-14
4050,45,chat_completion,5,17,2023-05-17
4051,340,data_insights,8,10,2023-04-21
4052,293,dashboard_export,2,37,2023-02-08
4053,21,data_insights,2,42,2023-03-07
4054,220,dashboard_export,5,34,2023-05-21
4055,458,code_assist,7,2,2023-03-19
4056,169,dashboard_export,5,6,2023-06-26
4057,8,data_insights,3,26,2023-06-05
4058,99,dashboard_export,3,15,2023-01-17
4059,430,chat_completion,8,1,2023-05-01
4060,275,dashboard_export,4,2,2023-02-20
4061,145,chat_completion,5,19,2023-01-18
4062,212,code_assist,7,1,2023-04-17
4063,247,code_assist,2,49,2023-02-02
4064,237,dashboard_export,3,49,2023-02-23
4065,311,data_insights,6,48,2023-03-18
4066,80,data_insights,3,22,2023-04-20
4067,200,chat_completion,6,23,2023-02-02
4068,73,data_insights,5,10,2023-05-06
4069,332,dashboard_export,7,35,2023-06-27
4070,130,code_assist,6,6,2023-03-29
4071,213,code_assist,7,44,2023-02-19
4072,393,dashboard_export,7,23,2023-02-26
4073,467,dashboard_export,3,16,2023-03-29
4074,52,code_assist,4,29,2023-06-27
4075,431,dashboard_export,3,35,2023-05-23
4076,58,data_insights,2,35,2023-01-02
4077,284,chat_completion,4,21,2023-05-07
4078,329,code_assist,5,28,2023-02-25
4079,63,dashboard_export,8,9,2023-04-16
4080,197,data_insights,5,5,2023-02-20
4081,337,dashboard_export,3,48,2023-03-28
4082,436,chat_completion,4,36,2023-03-14
4083,386,code_assist,7,32,2023-02-03
4084,13,data_insights,5,23,2023-04-02
4085,294,code_assist,2,20,2023-02-05
4086,369,code_assist,4,19,2023-01-05
4087,307,code_assist,6,7,2023-04-26
4088,6,data_insights,3,14,2023-04-29
4089,5,code_assist,5,42,2023-05-10
4090,100,dashboard_export,3,35,2023-03-12
4091,39,dashboard_export,7,50,2023-03-02
4092,233,chat_completion,6,45,2023-01-06
4093,260,code_assist,8,1,2023-02-03
4094,346,chat_completion,7,40,2023-04-04
4095,125,data_insights,2,27,2023-01-06
4096,467,code_assist,3,36,2023-02-21
4097,38,dashboard_export,3,44,2023-06-02
4098,19,code_assist,5,16,2023-06-09
4099,159,dashboard_export,6,14,2023-02-04
4100,253,code_assist,4,31,2023-04-10
4101,144,chat_completion,6,26,2023-01-07
4102,476,code_assist,5,44,2023-06-20
4103,194,data_insights,7,15,2023-04-05
4104,380,code_assist,9,16,2023-04-12
4105,409,code_assist,3,44,2023-01-18
4106,468,dashboard_export,9,17,2023-04-02
4107,27,dashboard_export,5,18,2023-03-28
4108,465,dashboard_export,3,14,2023-06-08
4109,38,data_insights,9,3,2023-04-21
4110,407,code_assist,4,21,2023-03-19
4111,80,chat_completion,7,33,2023-02-17
4112,280,dashboard_export,5,45,2023-01-17
4113,67,chat_completion,7,15,2023-05-06
4114,126,dashboard_export,5,14,2023-05-12
4115,410,chat_completion,6,27,2023-05-01
4116,357,data_insights,2,24,2023-06-17
4117,91,code_assist,7,32,2023-02-21
4118,229,data_insights,4,48,2023-04-02
4119,174,chat_completion,4,49,2023-04-30
4120,205,data_insights,1,21,2023-01-06
4121,241,chat_completion,4,31,2023-01-23
4122,494,code_assist,12,35,2023-02-21
4123,403,chat_completion,9,40,2023-03-06
4124,154,dashboard_export,4,38,2023-01-05
4125,297,code_assist,6,2,2023-04-13
4126,65,chat_completion,6,10,2023-03-15
4127,210,dashboard_export,7,39,2023-05-15
4128,398,data_insights,5,39,2023-03-23
4129,213,dashboard_export,5,48,2023-02-21
4130,461,code_assist,5,35,2023-01-10
4131,56,chat_completion,3,3,2023-03-19
4132,418,code_assist,10,29,2023-01-13
4133,222,dashboard_export,7,33,2023-06-03
4134,137,data_insights,5,6,2023-01-19
4135,375,dashboard_export,7,20,2023-02-06
4136,476,dashboard_export,5,1,2023-03-11
4137,322,data_insights,3,38,2023-04-21
4138,354,dashboard_export,4,29,2023-05-16
4139,120,data_insights,5,49,2023-01-21
4140,260,chat_completion,2,43,2023-05-03
4141,68,chat_completion,5,43,2023-03-26
4142,256,code_assist,9,41,2023-03-15
4143,492,chat_completion,3,32,2023-03-05
4144,407,code_assist,8,30,2023-05-23
4145,367,code_assist,3,39,2023-06-29
4146,380,chat_completion,6,2,2023-02-15
4147,141,chat_completion,8,44,2023-04-07
4148,105,chat_completion,4,17,2023-05-18
4149,294,data_insights,7,34,2023-05-22
4150,424,code_assist,4,23,2023-03-29
4151,364,code_assist,4,25,2023-01-22
4152,340,data_insights,2,26,2023-06-12
4153,286,code_assist,2,37,2023-04-09
4154,420,chat_completion,5,7,2023-04-20
4155,26,data_insights,3,16,2023-01-18
4156,79,code_assist,5,25,2023-01-20
4157,381,code_assist,5,45,2023-05-29
4158,96,data_insights,3,20,2023-05-12
4159,32,data_insights,4,16,2023-01-23
4160,87,data_insights,3,21,2023-06-23
4161,3,dashboard_export,8,20,2023-03-27
4162,428,data_insights,4,11,2023-06-01
4163,154,code_assist,6,40,2023-05-18
4164,16,data_insights,8,10,2023-02-09
4165,40,dashboard_export,2,34,2023-03-25
4166,345,dashboard_export,4,37,2023-04-29
4167,88,chat_completion,4,42,2023-02-26
4168,6,data_insights,4,9,2023-02-01
4169,66,code_assist,5,34,2023-05-13
4170,468,dashboard_export,5,44,2023-06-26
4171,33,dashboard_export,8,29,2023-03-26
4172,443,data_insights,4,35,2023-05-12
4173,151,chat_completion,6,29,2023-04-04
4174,290,dashboard_export,6,50,2023-04-07
4175,46,data_insights,5,14,2023-05-29
4176,144,data_insights,8,11,2023-04-13
4177,239,code_assist,1,37,2023-01-24
4178,1,chat_completion,5,17,2023-02-10
4179,403,data_insights,6,19,2023-01-21
4180,92,code_assist,0,41,2023-01-01
4181,312,dashboard_export,9,23,2023-06-29
4182,211,dashboard_export,7,12,2023-02-22
4183,254,chat_completion,3,5,2023-06-27
4184,406,data_insights,7,18,2023-03-26
4185,493,dashboard_export,7,5,2023-06-05
4186,20,chat_completion,2,49,2023-03-06
4187,242,dashboard_export,4,17,2023-04-18
4188,124,code_assist,3,17,2023-02-09
4189,476,dashboard_export,6,38,2023-01-14
4190,460,chat_completion,5,38,2023-01-27
4191,227,chat_completion,8,11,2023-02-01
4192,450,code_assist,4,13,2023-04-19
4193,188,code_assist,6,21,2023-03-25
4194,144,chat_completion,4,45,2023-01-08
4195,86,data_insights,7,14,2023-04-19
4196,82,code_assist,4,2,2023-03-10
4197,157,code_assist,3,11,2023-03-06
4198,175,dashboard_export,0,45,2023-06-05
4199,77,chat_completion,3,43,2023-06-17
4200,155,dashboard_export,6,1,2023-02-19
4201,393,code_assist,2,39,2023-05-21
4202,374,dashboard_export,10,46,2023-01-26
4203,232,chat_completion,8,48,2023-02-03
4204,453,data_insights,4,38,2023-06-21
4205,88,chat_completion,6,24,2023-04-27
4206,14,dashboard_export,0,8,2023-02-19
4207,313,dashboard_export,6,14,2023-02-08
4208,439,code_assist,8,34,2023-05-04
4209,474,chat_completion,5,16,2023-03-01
4210,453,chat_completion,4,4,2023-04-02
4211,316,data_insights,3,21,2023-01-30
4212,205,data_insights,4,24,2023-04-05
4213,176,code_assist,4,34,2023-02-15
4214,187,chat_completion,6,27,2023-04-24
4215,260,code_assist,2,2,2023-03-16
4216,373,chat_completion,7,5,2023-06-07
4217,340,chat_completion,5,42,2023-04-28
4218,16,data_insights,3,35,2023-06-15
4219,21,data_insights,5,8,2023-06-06
4220,397,chat_completion,8,43,2023-01-09
4221,204,data_insights,9,48,2023-01-30
4222,410,code_assist,5,43,2023-02-18
4223,133,chat_completion,5,19,2023-04-11
4224,210,data_insights,3,49,2023-03-11
4225,145,data_insights,3,1,2023-06-01
4226,52,data_insights,8,12,2023-03-22
4227,323,chat_completion,6,35,2023-06-05
4228,134,code_assist,5,17,2023-04-03
4229,200,dashboard_export,8,2,2023-04-29
4230,120,chat_completion,5,25,2023-03-29
4231,288,code_assist,4,4,2023-06-14
4232,262,chat_completion,4,30,2023-01-10
4233,129,dashboard_export,6,5,2023-02-17
4234,27,chat_completion,10,21,2023-03-22
4235,25,code_assist,7,42,2023-05-21
4236,112,dashboard_export,2,3,2023-05-04
4237,463,data_insights,6,46,2023-03-17
4238,389,chat_completion,6,1,2023-03-05
4239,263,data_insights,3,44,2023-06-21
4240,196,dashboard_export,5,25,2023-03-05
4241,386,code_assist,7,6,2023-03-17
4242,403,code_assist,10,39,2023-03-22
4243,200,data_insights,4,6,2023-06-17
4244,478,dashboard_export,3,37,2023-06-18
4245,487,dashboard_export,2,17,2023-02-18
4246,387,chat_completion,4,50,2023-03-23
4247,451,chat_completion,2,37,2023-05-20
4248,39,chat_completion,6,6,2023-01-21
4249,363,dashboard_export,6,23,2023-05-29
4250,351,code_assist,1,33,2023-06-16
4251,344,code_assist,3,21,2023-05-19
4252,122,dashboard_export,6,48,2023-06-13
4253,42,chat_completion,3,48,2023-05-16
4254,409,dashboard_export,4,27,2023-03-24
4255,448,data_insights,4,45,2023-01-27
4256,289,chat_completion,2,33,2023-03-26
4257,251,dashboard_export,7,13,2023-05-24
4258,271,code_assist,5,25,2023-02-22
4259,408,data_insights,6,34,2023-01-16
4260,476,dashboard_export,2,26,2023-01-05
4261,3,dashboard_export,5,22,2023-03-02
4262,359,chat_completion,3,2,2023-03-21
4263,453,data_insights,6,41,2023-02-08
4264,263,code_assist,3,17,2023-02-15
4265,98,code_assist,3,11,2023-04-27
4266,248,dashboard_export,6,37,2023-03-09
4267,203,chat_completion,6,33,2023-04-29
4268,477,dashboard_export,3,34,2023-06-20
4269,100,code_assist,3,10,2023-06-26
4270,46,code_assist,3,25,2023-05-20
4271,37,code_assist,5,12,2023-04-12
4272,250,data_insights,7,43,2023-06-23
4273,431,dashboard_export,4,20,2023-03-07
4274,299,dashboard_export,3,11,2023-04-21
4275,48,chat_completion,7,42,2023-02-17
4276,491,data_insights,2,26,2023-04-21
4277,374,chat_completion,4,7,2023-05-06
4278,83,dashboard_export,3,17,2023-02-13
4279,138,dashboard_export,6,17,2023-04-17
4280,332,data_insights,8,32,2023-01-21
4281,303,dashboard_export,1,6,2023-04-15
4282,358,code_assist,9,50,2023-04-09
4283,424,dashboard_export,6,20,2023-01-13
4284,195,code_assist,5,24,2023-04-18
4285,303,data_insights,6,33,2023-06-12
4286,364,chat_completion,8,20,2023-01-25
4287,403,dashboard_export,4,46,2023-01-07
4288,192,code_assist,6,20,2023-02-08
4289,318,dashboard_export,7,29,2023-03-01
4290,139,chat_completion,4,27,2023-02-15
4291,495,code_assist,3,44,2023-04-14
4292,51,code_assist,3,43,2023-03-05
4293,367,dashboard_export,7,49,2023-04-19
4294,463,code_assist,3,15,2023-01-10
4295,219,code_assist,3,16,2023-04-26
4296,293,code_assist,4,10,2023-05-03
4297,409,dashboard_export,8,13,2023-01-04
4298,321,chat_completion,6,36,2023-01-01
4299,336,dashboard_export,1,39,2023-01-15
4300,382,code_assist,4,8,2023-06-28
4301,336,dashboard_export,3,27,2023-02-01
4302,55,chat_completion,5,47,2023-02-07
4303,391,data_insights,3,8,2023-05-03
4304,180,dashboard_export,3,27,2023-04-16
4305,276,dashboard_export,9,15,2023-03-02
4306,27,data_insights,2,27,2023-06-10
4307,135,data_insights,4,10,2023-05-07
4308,470,dashboard_export,6,13,2023-01-02
4309,437,chat_completion,4,14,2023-05-31
4310,48,chat_completion,7,4,2023-01-22
4311,265,chat_completion,2,44,2023-06-05
4312,85,data_insights,6,45,2023-06-24
4313,259,chat_completion,4,32,2023-04-05
4314,276,data_insights,5,12,2023-03-03
4315,14,dashboard_export,4,49,2023-01-08
4316,405,code_assist,3,22,2023-05-13
4317,435,data_insights,4,36,2023-06-24
4318,411,code_assist,2,4,2023-05-17
4319,425,dashboard_export,4,43,2023-03-02
4320,146,data_insights,0,50,2023-01-19
4321,194,chat_completion,5,2,2023-03-06
4322,62,code_assist,5,25,2023-06-22
4323,490,chat_completion,4,43,2023-06-11
4324,432,data_insights,10,4,2023-01-23
4325,421,code_assist,3,27,2023-01-09
4326,114,data_insights,4,21,2023-03-04
4327,325,dashboard_export,7,30,2023-03-22
4328,481,data_insights,3,28,2023-01-13
4329,27,chat_completion,8,25,2023-01-09
4330,141,data_insights,7,5,2023-06-13
4331,159,data_insights,4,33,2023-01-10
4332,198,dashboard_export,4,28,2023-05-10
4333,178,data_insights,8,30,2023-03-31
4334,106,dashboard_export,5,2,2023-06-11
4335,185,chat_completion,5,36,2023-03-14
4336,266,data_insights,6,21,2023-05-28
4337,231,dashboard_export,3,25,2023-02-19
4338,412,chat_completion,2,36,2023-03-19
4339,390,dashboard_export,7,6,2023-04-14
4340,245,dashboard_export,10,5,2023-06-20
4341,382,dashboard_export,8,32,2023-05-16
4342,280,chat_completion,6,11,2023-02-28
4343,484,chat_completion,2,28,2023-02-03
4344,299,dashboard_export,3,22,2023-04-17
4345,436,data_insights,6,40,2023-06-12
4346,135,code_assist,9,16,2023-02-24
4347,107,dashboard_export,3,50,2023-06-09
4348,377,dashboard_export,6,26,2023-01-30
4349,432,chat_completion,2,37,2023-06-04
4350,392,chat_completion,7,36,2023-04-10
4351,298,chat_completion,10,8,2023-04-03
4352,108,chat_completion,6,35,2023-01-19
4353,215,chat_completion,3,25,2023-05-09
4354,244,code_assist,6,35,2023-01-06
4355,437,code_assist,7,22,2023-04-17
4356,363,code_assist,5,20,2023-01-28
4357,68,data_insights,4,21,2023-04-29
4358,19,data_insights,4,40,2023-04-11
4359,277,chat_completion,4,43,2023-03-19
4360,188,data_insights,8,44,2023-01-11
4361,290,code_assist,3,30,2023-02-13
4362,474,data_insights,0,2,2023-04-20
4363,471,data_insights,5,34,2023-02-21
4364,441,dashboard_export,7,44,2023-01-29
4365,3,data_insights,4,28,2023-03-29
4366,370,chat_completion,3,12,2023-06-22
4367,193,dashboard_export,4,37,2023-03-15
4368,265,chat_completion,3,28,2023-05-15
4369,368,data_insights,2,8,2023-02-10
4370,361,dashboard_export,2,4,2023-02-09
4371,399,code_assist,6,40,2023-04-01
4372,492,dashboard_export,7,12,2023-06-01
4373,340,data_insights,6,41,2023-05-06
4374,105,code_assist,1,25,2023-05-14
4375,284,chat_completion,6,9,2023-03-21
4376,265,dashboard_export,5,6,2023-04-02
4377,324,code_assist,3,29,2023-06-11
4378,332,code_assist,3,9,2023-02-28
4379,158,dashboard_export,7,29,2023-02-16
4380,342,dashboard_export,4,40,2023-05-11
4381,389,code_assist,8,47,2023-06-27
4382,48,data_insights,4,43,2023-04-24
4383,174,chat_completion,2,13,2023-03-12
4384,1,code_assist,1,38,2023-03-07
4385,183,data_insights,5,43,2023-05-05
4386,303,dashboard_export,5,9,2023-05-08
4387,143,dashboard_export,7,28,2023-04-14
4388,71,dashboard_export,2,9,2023-06-26
4389,149,code_assist,5,11,2023-05-17
4390,229,chat_completion,7,30,2023-05-20
4391,307,dashboard_export,6,34,2023-03-12
4392,229,chat_completion,6,36,2023-03-07
4393,302,data_insights,9,21,2023-05-31
4394,399,data_insights,8,50,2023-03-30
4395,274,code_assist,13,22,2023-02-02
4396,439,chat_completion,2,15,2023-03-07
4397,260,data_insights,5,33,2023-02-24
4398,7,code_assist,2,9,2023-01-20
4399,316,code_assist,2,42,2023-01-01
4400,59,chat_completion,5,40,2023-01-18
4401,196,code_assist,5,39,2023-05-28
4402,318,chat_completion,4,43,2023-02-06
4403,289,data_insights,5,38,2023-05-26
4404,144,dashboard_export,4,50,2023-04-11
4405,417,data_insights,7,11,2023-05-25
4406,486,code_assist,7,21,2023-03-01
4407,114,chat_completion,4,4,2023-04-30
4408,161,chat_completion,2,13,2023-05-09
4409,394,dashboard_export,5,18,2023-05-19
4410,51,code_assist,4,16,2023-06-27
4411,387,chat_completion,3,7,2023-05-07
4412,103,chat_completion,6,26,2023-05-12
4413,291,dashboard_export,8,1,2023-01-20
4414,121,code_assist,4,45,2023-05-14
4415,279,code_assist,6,40,2023-03-03
4416,88,chat_completion,4,9,2023-05-31
4417,121,chat_completion,9,11,2023-06-09
4418,207,data_insights,6,8,2023-05-10
4419,330,chat_completion,7,7,2023-06-15
4420,138,code_assist,0,41,2023-04-22
4421,468,dashboard_export,4,11,2023-02-04
4422,266,dashboard_export,4,37,2023-06-08
4423,479,data_insights,1,2,2023-06-03
4424,319,chat_completion,9,4,2023-02-21
4425,470,code_assist,4,50,2023-01-27
4426,8,code_assist,6,28,2023-05-26
4427,213,dashboard_export,4,48,2023-05-16
4428,286,chat_completion,10,3,2023-01-22
4429,222,code_assist,4,29,2023-03-14
4430,12,data_insights,4,14,2023-03-16
4431,48,chat_completion,4,38,2023-04-28
4432,339,dashboard_export,6,31,2023-06-23
4433,321,chat_completion,9,1,2023-01-26
4434,5,chat_completion,2,44,2023-04-16
4435,368,code_assist,8,3,2023-03-24
4436,281,dashboard_export,3,21,2023-03-16
4437,116,data_insights,3,25,2023-03-02
4438,128,dashboard_export,4,29,2023-03-11
4439,180,dashboard_export,5,26,2023-02-24
4440,52,code_assist,5,6,2023-05-16
4441,449,dashboard_export,3,17,2023-02-04
4442,284,code_assist,6,3,2023-04-06
4443,197,dashboard_export,3,42,2023-03-20
4444,251,code_assist,7,19,2023-03-30
4445,191,chat_completion,3,31,2023-02-27
4446,433,dashboard_export,0,16,2023-04-13
4447,214,dashboard_export,5,3,2023-01-18
4448,127,dashboard_export,5,26,2023-03-01
4449,313,dashboard_export,2,14,2023-04-05
4450,331,chat_completion,5,8,2023-04-03
4451,485,code_assist,4,2,2023-02-10
4452,319,dashboard_export,4,35,2023-06-21
4453,428,dashboard_export,6,45,2023-06-17
4454,444,chat_completion,2,23,2023-05-02
4455,154,code_assist,8,35,2023-03-27
4456,203,code_assist,3,7,2023-03-08
4457,74,dashboard_export,7,22,2023-04-27
4458,237,data_insights,6,25,2023-06-03
4459,354,chat_completion,4,22,2023-05-26
4460,445,code_assist,9,20,2023-03-28
4461,54,data_insights,5,43,2023-04-01
4462,209,code_assist,2,38,2023-02-19
4463,281,dashboard_export,6,18,2023-06-13
4464,394,chat_completion,7,2,2023-02-20
4465,423,data_insights,4,2,2023-01-20
