usage_id,account_id,event_date,feature_name,events_count,active_users
3794,454,2023-02-14,data_insights,3,20
3795,297,2023-05-01,code_assist,7,30
3796,496,2023-02-16,code_assist,6,21
3797,440,2023-04-21,chat_completion,2,44
3798,199,2023-02-23,code_assist,4,6
3799,91,2023-05-18,dashboard_export,6,37
3800,140,2023-05-16,code_assist,4,20
3801,120,2023-05-31,code_assist,7,3
3802,38,2023-06-12,chat_completion,10,27
3803,35,2023-05-10,data_insights,3,21
3804,12,2023-03-05,dashboard_export,5,21
3805,444,2023-01-25,data_insights,2,16
3806,333,2023-02-09,chat_completion,7,45
3807,336,2023-06-29,data_insights,3,49
3808,109,2023-03-26,dashboard_export,1,11
3809,181,2023-03-10,data_insights,8,5
3810,304,2023-01-13,dashboard_export,2,12
3811,233,2023-01-06,code_assist,5,15
3812,239,2023-05-07,code_assist,9,30
3813,481,2023-05-06,chat_completion,5,9
3814,283,2023-06-13,data_insights,3,27
3815,195,2023-04-20,data_insights,3,25
3816,146,2023-04-18,chat_completion,3,17
3817,484,2023-03-06,dashboard_export,3,41
3818,281,2023-05-14,code_assist,3,7
3819,268,2023-01-18,chat_completion,3,17
3820,25,2023-06-17,chat_completion,5,18
3821,110,2023-04-06,data_insights,2,25
3822,154,2023-05-30,code_assist,5,18
3823,36,2023-02-10,code_assist,4,3
3824,185,2023-01-01,chat_completion,7,47
3825,439,2023-04-29,data_insights,7,4
3826,431,2023-06-07,dashboard_export,6,28
3827,167,2023-06-19,chat_completion,8,45
3828,211,2023-04-05,code_assist,8,6
3829,442,2023-06-21,code_assist,4,32
3830,435,2023-01-23,dashboard_export,9,11
3831,245,2023-01-17,data_insights,3,9
3832,46,2023-02-03,chat_completion,9,20
3833,291,2023-06-26,chat_completion,2,47
3834,202,2023-02-10,code_assist,6,45
3835,44,2023-05-19,data_insights,6,5
3836,134,2023-03-15,dashboard_export,9,34
3837,207,2023-02-02,chat_completion,4,36
3838,48,2023-06-05,code_assist,3,9
3839,3,2023-02-08,data_insights,5,26
3840,49,2023-05-22,data_insights,7,12
3841,308,2023-02-14,code_assist,7,44
3842,417,2023-01-29,code_assist,4,41
3843,475,2023-06-01,dashboard_export,5,4
3844,277,2023-05-08,chat_completion,7,15
3845,153,2023-03-13,data_insights,4,50
3846,108,2023-01-06,chat_completion,4,42
3847,11,2023-03-04,data_insights,7,16
3848,252,2023-01-28,data_insights,4,24
3849,177,2023-03-16,code_assist,5,8
3850,224,2023-03-03,data_insights,4,46
3851,443,2023-02-17,chat_completion,3,6
3852,322,2023-04-02,dashboard_export,8,10
3853,56,2023-01-05,data_insights,9,1
3854,470,2023-02-28,chat_completion,5,6
3855,278,2023-03-31,data_insights,6,11
3856,198,2023-05-15,chat_completion,8,12
3857,184,2023-06-28,chat_completion,3,17
3858,189,2023-02-06,chat_completion,6,15
3859,381,2023-06-28,data_insights,6,39
3860,67,2023-01-06,chat_completion,3,42
3861,52,2023-05-20,data_insights,3,35
3862,321,2023-05-05,chat_completion,3,31
3863,50,2023-04-27,data_insights,4,43
3864,245,2023-02-19,chat_completion,3,30
3865,158,2023-05-02,dashboard_export,5,48
3866,428,2023-03-01,chat_completion,3,49
3867,220,2023-06-11,data_insights,2,46
3868,463,2023-03-27,dashboard_export,10,42
3869,248,2023-05-20,code_assist,4,47
3870,347,2023-04-11,code_assist,6,49
3871,486,2023-02-02,data_insights,8,27
3872,369,2023-04-17,code_assist,7,23
3873,297,2023-06-06,data_insights,3,45
3874,411,2023-01-14,dashboard_export,4,22
3875,258,2023-06-15,dashboard_export,3,19
3876,482,2023-06-18,data_insights,3,48
3877,168,2023-03-09,dashboard_export,3,21
3878,66,2023-06-18,chat_completion,4,21
3879,151,2023-02-01,dashboard_export,7,27
3880,180,2023-04-17,code_assist,5,40
3881,495,2023-04-27,dashboard_export,4,24
3882,452,2023-05-19,dashboard_export,7,8
3883,138,2023-03-25,code_assist,2,33
3884,449,2023-02-04,dashboard_export,5,4
3885,43,2023-01-17,chat_completion,5,15
3886,177,2023-06-29,data_insights,2,44
3887,378,2023-05-19,data_insights,2,19
3888,116,2023-03-09,chat_completion,6,3
3889,44,2023-02-22,chat_completion,1,1
3890,446,2023-05-14,data_insights,6,22
3891,129,2023-06-18,data_insights,5,24
3892,319,2023-01-22,data_insights,7,15
3893,114,2023-03-25,chat_completion,4,37
3894,460,2023-05-09,dashboard_export,2,4
3895,131,2023-01-15,chat_completion,11,6
3896,266,2023-01-15,chat_completion,5,48
3897,103,2023-02-05,code_assist,8,1
3898,91,2023-02-28,dashboard_export,6,15
3899,386,2023-06-29,code_assist,0,14
3900,157,2023-05-18,code_assist,11,21
3901,75,2023-02-22,chat_completion,4,8
3902,61,2023-06-02,dashboard_export,8,14
3903,207,2023-02-03,chat_completion,7,7
3904,121,2023-06-27,code_assist,7,6
3905,239,2023-05-15,chat_completion,6,2
3906,18,2023-06-16,code_assist,8,48
3907,339,2023-06-05,data_insights,4,16
3908,82,2023-02-27,data_insights,4,10
3909,95,2023-01-20,code_assist,10,34
3910,483,2023-04-13,chat_completion,7,12
3911,292,2023-04-11,dashboard_export,7,39
3912,10,2023-04-09,code_assist,5,35
3913,183,2023-03-31,chat_completion,5,48
3914,311,2023-03-26,code_assist,8,16
3915,117,2023-02-15,chat_completion,5,3
3916,229,2023-03-29,data_insights,4,12
3917,23,2023-03-26,chat_completion,3,29
3918,183,2023-01-23,dashboard_export,3,3
3919,484,2023-02-19,data_insights,1,9
3920,337,2023-05-22,data_insights,1,10
3921,133,2023-06-19,chat_completion,6,27
3922,189,2023-03-07,dashboard_export,4,12
3923,195,2023-05-21,chat_completion,6,39
3924,207,2023-03-19,chat_completion,4,34
3925,16,2023-04-22,data_insights,7,34
3926,60,2023-01-08,code_assist,10,16
3927,365,2023-03-03,dashboard_export,3,43
3928,95,2023-02-25,dashboard_export,4,47
3929,212,2023-01-22,dashboard_export,1,13
3930,494,2023-01-11,code_assist,1,42
3931,406,2023-04-25,chat_completion,6,29
3932,26,2023-05-22,code_assist,7,24
3933,246,2023-01-11,data_insights,6,33
3934,237,2023-02-28,dashboard_export,4,17
3935,31,2023-02-19,data_insights,6,5
3936,389,2023-05-02,chat_completion,3,47
3937,449,2023-05-09,chat_completion,6,14
3938,356,2023-06-03,dashboard_export,4,10
3939,291,2023-06-07,chat_completion,3,14
3940,411,2023-03-10,chat_completion,2,8
3941,106,2023-06-18,dashboard_export,4,43
3942,159,2023-03-11,code_assist,4,38
3943,315,2023-04-11,chat_completion,4,6
3944,255,2023-02-14,chat_completion,7,32
3945,85,2023-06-05,data_insights,6,35
3946,480,2023-03-26,data_insights,4,42
3947,415,2023-05-11,chat_completion,5,21
3948,410,2023-01-17,dashboard_export,5,17
3949,365,2023-04-11,code_assist,12,38
3950,448,2023-06-14,data_insights,9,15
3951,203,2023-02-16,data_insights,8,21
3952,414,2023-01-08,chat_completion,6,47
3953,358,2023-02-20,code_assist,10,23
3954,326,2023-01-25,data_insights,9,14
3955,326,2023-03-29,data_insights,3,12
3956,210,2023-03-22,chat_completion,3,36
3957,126,2023-01-18,data_insights,5,33
3958,148,2023-04-12,data_insights,8,1
3959,157,2023-01-20,code_assist,6,29
3960,380,2023-04-11,chat_completion,7,30
3961,327,2023-04-15,dashboard_export,6,29
3962,95,2023-02-09,data_insights,6,18
3963,393,2023-06-17,chat_completion,3,46
3964,9,2023-04-10,dashboard_export,3,43
3965,360,2023-06-03,data_insights,5,7
3966,296,2023-05-02,data_insights,4,36
3967,237,2023-06-16,dashboard_export,9,33
3968,450,2023-01-31,code_assist,6,17
3969,461,2023-04-16,chat_completion,5,4
3970,7,2023-01-20,chat_completion,9,43
3971,390,2023-01-25,chat_completion,7,9
3972,238,2023-04-30,code_assist,4,8
3973,3,2023-06-04,dashboard_export,4,8
3974,294,2023-02-25,data_insights,3,41
3975,304,2023-01-22,dashboard_export,4,16
3976,33,2023-02-11,code_assist,4,16
3977,460,2023-05-16,dashboard_export,6,20
3978,360,2023-05-31,chat_completion,4,47
3979,206,2023-06-16,data_insights,6,44
3980,9,2023-03-01,data_insights,2,21
3981,195,2023-01-17,data_insights,8,21
3982,284,2023-03-08,chat_completion,6,42
3983,32,2023-01-23,chat_completion,9,21
3984,299,2023-04-09,chat_completion,7,30
3985,31,2023-04-18,dashboard_export,0,25
3986,223,2023-04-05,code_assist,8,14
3987,118,2023-03-13,data_insights,10,40
3988,373,2023-05-17,chat_completion,4,12
3989,460,2023-01-31,code_assist,5,1
3990,91,2023-04-30,chat_completion,5,35
3991,241,2023-01-22,dashboard_export,5,47
3992,161,2023-01-01,dashboard_export,6,28
3993,262,2023-06-21,code_assist,7,12
3994,132,2023-03-30,dashboard_export,6,50
3995,427,2023-06-03,chat_completion,11,10
3996,143,2023-05-29,data_insights,5,41
3997,56,2023-02-25,data_insights,3,18
3998,63,2023-01-03,code_assist,9,32
3999,339,2023-03-27,chat_completion,2,44
4000,464,2023-06-25,chat_completion,5,23
4001,336,2023-03-16,dashboard_export,4,38
4002,496,2023-05-20,dashboard_export,3,28
4003,274,2023-06-20,code_assist,2,16
4004,13,2023-05-23,code_assist,6,43
4005,281,2023-02-17,data_insights,4,12
4006,40,2023-03-10,code_assist,4,47
4007,192,2023-03-27,code_assist,3,39
4008,46,2023-02-10,code_assist,3,36
4009,273,2023-06-20,code_assist,1,28
4010,341,2023-05-21,code_assist,4,18
4011,417,2023-04-19,chat_completion,3,49
4012,126,2023-03-31,code_assist,2,43
4013,231,2023-01-02,dashboard_export,3,34
4014,339,2023-01-31,dashboard_export,4,43
4015,319,2023-05-31,dashboard_export,4,48
4016,220,2023-04-11,code_assist,6,41
4017,405,2023-05-17,data_insights,2,7
4018,275,2023-06-15,code_assist,1,35
4019,401,2023-06-05,code_assist,0,25
4020,218,2023-06-16,code_assist,3,38
4021,85,2023-01-25,data_insights,5,6
4022,310,2023-02-21,data_insights,6,18
4023,2,2023-06-23,code_assist,4,31
4024,288,2023-04-23,chat_completion,3,46
4025,53,2023-05-06,dashboard_export,3,44
4026,490,2023-02-11,data_insights,5,48
4027,141,2023-03-15,data_insights,4,6
4028,11,2023-04-20,code_assist,6,46
4029,6,2023-06-14,data_insights,3,19
4030,395,2023-04-09,chat_completion,6,23
4031,283,2023-02-14,dashboard_export,6,15
4032,240,2023-03-07,code_assist,4,11
4033,23,2023-04-16,chat_completion,3,28
4034,157,2023-02-17,code_assist,2,49
4035,334,2023-05-06,data_insights,5,34
4036,290,2023-05-07,chat_completion,2,22
4037,453,2023-03-17,dashboard_export,5,5
4038,484,2023-05-01,chat_completion,6,41
4039,486,2023-03-02,dashboard_export,5,20
4040,102,2023-01-05,code_assist,5,6
4041,215,2023-06-25,dashboard_export,4,5
4042,254,2023-01-31,dashboard_export,3,25
4043,415,2023-01-23,code_assist,6,15
4044,125,2023-03-18,data_insights,5,8
4045,316,2023-05-17,code_assist,6,9
4046,156,2023-03-07,data_insights,6,29
4047,428,2023-01-04,dashboard_export,5,50
4048,158,2023-03-21,chat_completion,1,4
4049,94,2023-03-14,dashboard_export,10,32
4050,45,2023-05-17,chat_completion,5,17
4051,340,2023-04-21,data_insights,8,10
4052,293,2023-02-08,dashboard_export,2,37
4053,21,2023-03-07,data_insights,2,42
4054,220,2023-05-21,dashboard_export,5,34
4055,458,2023-03-19,code_assist,7,2
4056,169,2023-06-26,dashboard_export,5,6
4057,8,2023-06-05,data_insights,3,26
4058,99,2023-01-17,dashboard_export,3,15
4059,430,2023-05-01,chat_completion,8,1
4060,275,2023-02-20,dashboard_export,4,2
4061,145,2023-01-18,chat_completion,5,19
4062,212,2023-04-17,code_assist,7,1
4063,247,2023-02-02,code_assist,2,49
4064,237,2023-02-23,dashboard_export,3,49
4065,311,2023-03-18,data_insights,6,48
4066,80,2023-04-20,data_insights,3,22
4067,200,2023-02-02,chat_completion,6,23
4068,73,2023-05-06,data_insights,5,10
4069,332,2023-06-27,dashboard_export,7,35
4070,130,2023-03-29,code_assist,6,6
4071,213,2023-02-19,code_assist,7,44
4072,393,2023-02-26,dashboard_export,7,23
4073,467,2023-03-29,dashboard_export,3,16
4074,52,2023-06-27,code_assist,4,29
4075,431,2023-05-23,dashboard_export,3,35
4076,58,2023-01-02,data_insights,2,35
4077,284,2023-05-07,chat_completion,4,21
4078,329,2023-02-25,code_assist,5,28
4079,63,2023-04-16,dashboard_export,8,9
4080,197,2023-02-20,data_insights,5,5
4081,337,2023-03-28,dashboard_export,3,48
4082,436,2023-03-14,chat_completion,4,36
4083,386,2023-02-03,code_assist,7,32
4084,13,2023-04-02,data_insights,5,23
4085,294,2023-02-05,code_assist,2,20
4086,369,2023-01-05,code_assist,4,19
4087,307,2023-04-26,code_assist,6,7
4088,6,2023-04-29,data_insights,3,14
4089,5,2023-05-10,code_assist,5,42
4090,100,2023-03-12,dashboard_export,3,35
4091,39,2023-03-02,dashboard_export,7,50
4092,233,2023-01-06,chat_completion,6,45
4093,260,2023-02-03,code_assist,8,1
4094,346,2023-04-04,chat_completion,7,40
4095,125,2023-01-06,data_insights,2,27
4096,467,2023-02-21,code_assist,3,36
4097,38,2023-06-02,dashboard_export,3,44
4098,19,2023-06-09,code_assist,5,16
4099,159,2023-02-04,dashboard_export,6,14
4100,253,2023-04-10,code_assist,4,31
4101,144,2023-01-07,chat_completion,6,26
4102,476,2023-06-20,code_assist,5,44
4103,194,2023-04-05,data_insights,7,15
4104,380,2023-04-12,code_assist,9,16
4105,409,2023-01-18,code_assist,3,44
4106,468,2023-04-02,dashboard_export,9,17
4107,27,2023-03-28,dashboard_export,5,18
4108,465,2023-06-08,dashboard_export,3,14
4109,38,2023-04-21,data_insights,9,3
4110,407,2023-03-19,code_assist,4,21
4111,80,2023-02-17,chat_completion,7,33
4112,280,2023-01-17,dashboard_export,5,45
4113,67,2023-05-06,chat_completion,7,15
4114,126,2023-05-12,dashboard_export,5,14
4115,410,2023-05-01,chat_completion,6,27
4116,357,2023-06-17,data_insights,2,24
4117,91,2023-02-21,code_assist,7,32
4118,229,2023-04-02,data_insights,4,48
4119,174,2023-04-30,chat_completion,4,49
4120,205,2023-01-06,data_insights,1,21
4121,241,2023-01-23,chat_completion,4,31
4122,494,2023-02-21,code_assist,12,35
4123,403,2023-03-06,chat_completion,9,40
4124,154,2023-01-05,dashboard_export,4,38
4125,297,2023-04-13,code_assist,6,2
4126,65,2023-03-15,chat_completion,6,10
4127,210,2023-05-15,dashboard_export,7,39
4128,398,2023-03-23,data_insights,5,39
4129,213,2023-02-21,dashboard_export,5,48
4130,461,2023-01-10,code_assist,5,35
4131,56,2023-03-19,chat_completion,3,3
4132,418,2023-01-13,code_assist,10,29
4133,222,2023-06-03,dashboard_export,7,33
4134,137,2023-01-19,data_insights,5,6
4135,375,2023-02-06,dashboard_export,7,20
4136,476,2023-03-11,dashboard_export,5,1
4137,322,2023-04-21,data_insights,3,38
4138,354,2023-05-16,dashboard_export,4,29
4139,120,2023-01-21,data_insights,5,49
4140,260,2023-05-03,chat_completion,2,43
4141,68,2023-03-26,chat_completion,5,43
4142,256,2023-03-15,code_assist,9,41
4143,492,2023-03-05,chat_completion,3,32
4144,407,2023-05-23,code_assist,8,30
4145,367,2023-06-29,code_assist,3,39
4146,380,2023-02-15,chat_completion,6,2
4147,141,2023-04-07,chat_completion,8,44
4148,105,2023-05-18,chat_completion,4,17
4149,294,2023-05-22,data_insights,7,34
4150,424,2023-03-29,code_assist,4,23
4151,364,2023-01-22,code_assist,4,25
4152,340,2023-06-12,data_insights,2,26
4153,286,2023-04-09,code_assist,2,37
4154,420,2023-04-20,chat_completion,5,7
4155,26,2023-01-18,data_insights,3,16
4156,79,2023-01-20,code_assist,5,25
4157,381,2023-05-29,code_assist,5,45
4158,96,2023-05-12,data_insights,3,20
4159,32,2023-01-23,data_insights,4,16
4160,87,2023-06-23,data_insights,3,21
4161,3,2023-03-27,dashboard_export,8,20
4162,428,2023-06-01,data_insights,4,11
4163,154,2023-05-18,code_assist,6,40
4164,16,2023-02-09,data_insights,8,10
4165,40,2023-03-25,dashboard_export,2,34
4166,345,2023-04-29,dashboard_export,4,37
4167,88,2023-02-26,chat_completion,4,42
4168,6,2023-02-01,data_insights,4,9
4169,66,2023-05-13,code_assist,5,34
4170,468,2023-06-26,dashboard_export,5,44
4171,33,2023-03-26,dashboard_export,8,29
4172,443,2023-05-12,data_insights,4,35
4173,151,2023-04-04,chat_completion,6,29
4174,290,2023-04-07,dashboard_export,6,50
4175,46,2023-05-29,data_insights,5,14
4176,144,2023-04-13,data_insights,8,11
4177,239,2023-01-24,code_assist,1,37
4178,1,2023-02-10,chat_completion,5,17
4179,403,2023-01-21,data_insights,6,19
4180,92,2023-01-01,code_assist,0,41
4181,312,2023-06-29,dashboard_export,9,23
4182,211,2023-02-22,dashboard_export,7,12
4183,254,2023-06-27,chat_completion,3,5
4184,406,2023-03-26,data_insights,7,18
4185,493,2023-06-05,dashboard_export,7,5
4186,20,2023-03-06,chat_completion,2,49
4187,242,2023-04-18,dashboard_export,4,17
4188,124,2023-02-09,code_assist,3,17
4189,476,2023-01-14,dashboard_export,6,38
4190,460,2023-01-27,chat_completion,5,38
4191,227,2023-02-01,chat_completion,8,11
4192,450,2023-04-19,code_assist,4,13
4193,188,2023-03-25,code_assist,6,21
4194,144,2023-01-08,chat_completion,4,45
4195,86,2023-04-19,data_insights,7,14
4196,82,2023-03-10,code_assist,4,2
4197,157,2023-03-06,code_assist,3,11
4198,175,2023-06-05,dashboard_export,0,45
4199,77,2023-06-17,chat_completion,3,43
4200,155,2023-02-19,dashboard_export,6,1
4201,393,2023-05-21,code_assist,2,39
4202,374,2023-01-26,dashboard_export,10,46
4203,232,2023-02-03,chat_completion,8,48
4204,453,2023-06-21,data_insights,4,38
4205,88,2023-04-27,chat_completion,6,24
4206,14,2023-02-19,dashboard_export,0,8
4207,313,2023-02-08,dashboard_export,6,14
4208,439,2023-05-04,code_assist,8,34
4209,474,2023-03-01,chat_completion,5,16
4210,453,2023-04-02,chat_completion,4,4
4211,316,2023-01-30,data_insights,3,21
4212,205,2023-04-05,data_insights,4,24
4213,176,2023-02-15,code_assist,4,34
4214,187,2023-04-24,chat_completion,6,27
4215,260,2023-03-16,code_assist,2,2
4216,373,2023-06-07,chat_completion,7,5
4217,340,2023-04-28,chat_completion,5,42
4218,16,2023-06-15,data_insights,3,35
4219,21,2023-06-06,data_insights,5,8
4220,397,2023-01-09,chat_completion,8,43
4221,204,2023-01-30,data_insights,9,48
4222,410,2023-02-18,code_assist,5,43
4223,133,2023-04-11,chat_completion,5,19
4224,210,2023-03-11,data_insights,3,49
4225,145,2023-06-01,data_insights,3,1
4226,52,2023-03-22,data_insights,8,12
4227,323,2023-06-05,chat_completion,6,35
4228,134,2023-04-03,code_assist,5,17
4229,200,2023-04-29,dashboard_export,8,2
4230,120,2023-03-29,chat_completion,5,25
4231,288,2023-06-14,code_assist,4,4
4232,262,2023-01-10,chat_completion,4,30
4233,129,2023-02-17,dashboard_export,6,5
4234,27,2023-03-22,chat_completion,10,21
4235,25,2023-05-21,code_assist,7,42
4236,112,2023-05-04,dashboard_export,2,3
4237,463,2023-03-17,data_insights,6,46
4238,389,2023-03-05,chat_completion,6,1
4239,263,2023-06-21,data_insights,3,44
4240,196,2023-03-05,dashboard_export,5,25
4241,386,2023-03-17,code_assist,7,6
4242,403,2023-03-22,code_assist,10,39
4243,200,2023-06-17,data_insights,4,6
4244,478,2023-06-18,dashboard_export,3,37
4245,487,2023-02-18,dashboard_export,2,17
4246,387,2023-03-23,chat_completion,4,50
4247,451,2023-05-20,chat_completion,2,37
4248,39,2023-01-21,chat_completion,6,6
4249,363,2023-05-29,dashboard_export,6,23
4250,351,2023-06-16,code_assist,1,33
4251,344,2023-05-19,code_assist,3,21
4252,122,2023-06-13,dashboard_export,6,48
4253,42,2023-05-16,chat_completion,3,48
4254,409,2023-03-24,dashboard_export,4,27
4255,448,2023-01-27,data_insights,4,45
4256,289,2023-03-26,chat_completion,2,33
4257,251,2023-05-24,dashboard_export,7,13
4258,271,2023-02-22,code_assist,5,25
4259,408,2023-01-16,data_insights,6,34
4260,476,2023-01-05,dashboard_export,2,26
4261,3,2023-03-02,dashboard_export,5,22
4262,359,2023-03-21,chat_completion,3,2
4263,453,2023-02-08,data_insights,6,41
4264,263,2023-02-15,code_assist,3,17
4265,98,2023-04-27,code_assist,3,11
4266,248,2023-03-09,dashboard_export,6,37
4267,203,2023-04-29,chat_completion,6,33
4268,477,2023-06-20,dashboard_export,3,34
4269,100,2023-06-26,code_assist,3,10
4270,46,2023-05-20,code_assist,3,25
4271,37,2023-04-12,code_assist,5,12
4272,250,2023-06-23,data_insights,7,43
4273,431,2023-03-07,dashboard_export,4,20
4274,299,2023-04-21,dashboard_export,3,11
4275,48,2023-02-17,chat_completion,7,42
4276,491,2023-04-21,data_insights,2,26
4277,374,2023-05-06,chat_completion,4,7
4278,83,2023-02-13,dashboard_export,3,17
4279,138,2023-04-17,dashboard_export,6,17
4280,332,2023-01-21,data_insights,8,32
4281,303,2023-04-15,dashboard_export,1,6
4282,358,2023-04-09,code_assist,9,50
4283,424,2023-01-13,dashboard_export,6,20
4284,195,2023-04-18,code_assist,5,24
4285,303,2023-06-12,data_insights,6,33
4286,364,2023-01-25,chat_completion,8,20
4287,403,2023-01-07,dashboard_export,4,46
4288,192,2023-02-08,code_assist,6,20
4289,318,2023-03-01,dashboard_export,7,29
4290,139,2023-02-15,chat_completion,4,27
4291,495,2023-04-14,code_assist,3,44
4292,51,2023-03-05,code_assist,3,43
4293,367,2023-04-19,dashboard_export,7,49
4294,463,2023-01-10,code_assist,3,15
4295,219,2023-04-26,code_assist,3,16
4296,293,2023-05-03,code_assist,4,10
4297,409,2023-01-04,dashboard_export,8,13
4298,321,2023-01-01,chat_completion,6,36
4299,336,2023-01-15,dashboard_export,1,39
4300,382,2023-06-28,code_assist,4,8
4301,336,2023-02-01,dashboard_export,3,27
4302,55,2023-02-07,chat_completion,5,47
4303,391,2023-05-03,data_insights,3,8
4304,180,2023-04-16,dashboard_export,3,27
4305,276,2023-03-02,dashboard_export,9,15
4306,27,2023-06-10,data_insights,2,27
4307,135,2023-05-07,data_insights,4,10
4308,470,2023-01-02,dashboard_export,6,13
4309,437,2023-05-31,chat_completion,4,14
4310,48,2023-01-22,chat_completion,7,4
4311,265,2023-06-05,chat_completion,2,44
4312,85,2023-06-24,data_insights,6,45
4313,259,2023-04-05,chat_completion,4,32
4314,276,2023-03-03,data_insights,5,12
4315,14,2023-01-08,dashboard_export,4,49
4316,405,2023-05-13,code_assist,3,22
4317,435,2023-06-24,data_insights,4,36
4318,411,2023-05-17,code_assist,2,4
4319,425,2023-03-02,dashboard_export,4,43
4320,146,2023-01-19,data_insights,0,50
4321,194,2023-03-06,chat_completion,5,2
4322,62,2023-06-22,code_assist,5,25
4323,490,2023-06-11,chat_completion,4,43
4324,432,2023-01-23,data_insights,10,4
4325,421,2023-01-09,code_assist,3,27
4326,114,2023-03-04,data_insights,4,21
4327,325,2023-03-22,dashboard_export,7,30
4328,481,2023-01-13,data_insights,3,28
4329,27,2023-01-09,chat_completion,8,25
4330,141,2023-06-13,data_insights,7,5
4331,159,2023-01-10,data_insights,4,33
4332,198,2023-05-10,dashboard_export,4,28
4333,178,2023-03-31,data_insights,8,30
4334,106,2023-06-11,dashboard_export,5,2
4335,185,2023-03-14,chat_completion,5,36
4336,266,2023-05-28,data_insights,6,21
4337,231,2023-02-19,dashboard_export,3,25
4338,412,2023-03-19,chat_completion,2,36
4339,390,2023-04-14,dashboard_export,7,6
4340,245,2023-06-20,dashboard_export,10,5
4341,382,2023-05-16,dashboard_export,8,32
4342,280,2023-02-28,chat_completion,6,11
4343,484,2023-02-03,chat_completion,2,28
4344,299,2023-04-17,dashboard_export,3,22
4345,436,2023-06-12,data_insights,6,40
4346,135,2023-02-24,code_assist,9,16
4347,107,2023-06-09,dashboard_export,3,50
4348,377,2023-01-30,dashboard_export,6,26
4349,432,2023-06-04,chat_completion,2,37
4350,392,2023-04-10,chat_completion,7,36
4351,298,2023-04-03,chat_completion,10,8
4352,108,2023-01-19,chat_completion,6,35
4353,215,2023-05-09,chat_completion,3,25
4354,244,2023-01-06,code_assist,6,35
4355,437,2023-04-17,code_assist,7,22
4356,363,2023-01-28,code_assist,5,20
4357,68,2023-04-29,data_insights,4,21
4358,19,2023-04-11,data_insights,4,40
4359,277,2023-03-19,chat_completion,4,43
4360,188,2023-01-11,data_insights,8,44
4361,290,2023-02-13,code_assist,3,30
4362,474,2023-04-20,data_insights,0,2
4363,471,2023-02-21,data_insights,5,34
4364,441,2023-01-29,dashboard_export,7,44
4365,3,2023-03-29,data_insights,4,28
4366,370,2023-06-22,chat_completion,3,12
4367,193,2023-03-15,dashboard_export,4,37
4368,265,2023-05-15,chat_completion,3,28
4369,368,2023-02-10,data_insights,2,8
4370,361,2023-02-09,dashboard_export,2,4
4371,399,2023-04-01,code_assist,6,40
4372,492,2023-06-01,dashboard_export,7,12
4373,340,2023-05-06,data_insights,6,41
4374,105,2023-05-14,code_assist,1,25
4375,284,2023-03-21,chat_completion,6,9
4376,265,2023-04-02,dashboard_export,5,6
4377,324,2023-06-11,code_assist,3,29
4378,332,2023-02-28,code_assist,3,9
4379,158,2023-02-16,dashboard_export,7,29
4380,342,2023-05-11,dashboard_export,4,40
4381,389,2023-06-27,code_assist,8,47
4382,48,2023-04-24,data_insights,4,43
4383,174,2023-03-12,chat_completion,2,13
4384,1,2023-03-07,code_assist,1,38
4385,183,2023-05-05,data_insights,5,43
4386,303,2023-05-08,dashboard_export,5,9
4387,143,2023-04-14,dashboard_export,7,28
4388,71,2023-06-26,dashboard_export,2,9
4389,149,2023-05-17,code_assist,5,11
4390,229,2023-05-20,chat_completion,7,30
4391,307,2023-03-12,dashboard_export,6,34
4392,229,2023-03-07,chat_completion,6,36
4393,302,2023-05-31,data_insights,9,21
4394,399,2023-03-30,data_insights,8,50
4395,274,2023-02-02,code_assist,13,22
4396,439,2023-03-07,chat_completion,2,15
4397,260,2023-02-24,data_insights,5,33
4398,7,2023-01-20,code_assist,2,9
4399,316,2023-01-01,code_assist,2,42
4400,59,2023-01-18,chat_completion,5,40
4401,196,2023-05-28,code_assist,5,39
4402,318,2023-02-06,chat_completion,4,43
4403,289,2023-05-26,data_insights,5,38
4404,144,2023-04-11,dashboard_export,4,50
4405,417,2023-05-25,data_insights,7,11
4406,486,2023-03-01,code_assist,7,21
4407,114,2023-04-30,chat_completion,4,4
4408,161,2023-05-09,chat_completion,2,13
4409,394,2023-05-19,dashboard_export,5,18
4410,51,2023-06-27,code_assist,4,16
4411,387,2023-05-07,chat_completion,3,7
4412,103,2023-05-12,chat_completion,6,26
4413,291,2023-01-20,dashboard_export,8,1
4414,121,2023-05-14,code_assist,4,45
4415,279,2023-03-03,code_assist,6,40
4416,88,2023-05-31,chat_completion,4,9
4417,121,2023-06-09,chat_completion,9,11
4418,207,2023-05-10,data_insights,6,8
4419,330,2023-06-15,chat_completion,7,7
4420,138,2023-04-22,code_assist,0,41
4421,468,2023-02-04,dashboard_export,4,11
4422,266,2023-06-08,dashboard_export,4,37
4423,479,2023-06-03,data_insights,1,2
4424,319,2023-02-21,chat_completion,9,4
4425,470,2023-01-27,code_assist,4,50
4426,8,2023-05-26,code_assist,6,28
4427,213,2023-05-16,dashboard_export,4,48
4428,286,2023-01-22,chat_completion,10,3
4429,222,2023-03-14,code_assist,4,29
4430,12,2023-03-16,data_insights,4,14
4431,48,2023-04-28,chat_completion,4,38
4432,339,2023-06-23,dashboard_export,6,31
4433,321,2023-01-26,chat_completion,9,1
4434,5,2023-04-16,chat_completion,2,44
4435,368,2023-03-24,code_assist,8,3
